spec.jvm2008.report.run.location=GREY-04
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Mon Jul 04 05:32:21 BST 2016, end=Mon Jul 04 05:32:21 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Mon Jul 04 05:32:21 BST 2016, end=Mon Jul 04 05:32:21 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Mon Jul 04 05:32:21 BST 2016, end=Mon Jul 04 05:32:36 BST 2016, operations=1.0, operationsPerMinute=4.014720642355303
benchmark-name=startup.compiler.sunflow, mode=normal, start=Mon Jul 04 05:32:36 BST 2016, end=Mon Jul 04 05:32:39 BST 2016, operations=1.0, operationsPerMinute=17.725258493353028
benchmark-name=startup.compress, mode=normal, start=Mon Jul 04 05:32:39 BST 2016, end=Mon Jul 04 05:32:41 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Mon Jul 04 05:32:41 BST 2016, end=Mon Jul 04 05:32:49 BST 2016, operations=1.0, operationsPerMinute=7.069635913750441
benchmark-name=startup.crypto.rsa, mode=normal, start=Mon Jul 04 05:32:49 BST 2016, end=Mon Jul 04 05:32:56 BST 2016, operations=1.0, operationsPerMinute=8.046131151937777
benchmark-name=startup.crypto.signverify, mode=normal, start=Mon Jul 04 05:32:56 BST 2016, end=Mon Jul 04 05:33:03 BST 2016, operations=1.0, operationsPerMinute=9.049773755656108
benchmark-name=startup.mpegaudio, mode=normal, start=Mon Jul 04 05:33:03 BST 2016, end=Mon Jul 04 05:33:05 BST 2016, operations=1.0, operationsPerMinute=26.52519893899204
benchmark-name=startup.scimark.fft, mode=normal, start=Mon Jul 04 05:33:05 BST 2016, end=Mon Jul 04 05:33:06 BST 2016, operations=1.0, operationsPerMinute=83.68200836820084
benchmark-name=startup.scimark.lu, mode=normal, start=Mon Jul 04 05:33:06 BST 2016, end=Mon Jul 04 05:33:07 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Mon Jul 04 05:33:07 BST 2016, end=Mon Jul 04 05:33:12 BST 2016, operations=1.0, operationsPerMinute=10.989010989010989
benchmark-name=startup.scimark.sor, mode=normal, start=Mon Jul 04 05:33:12 BST 2016, end=Mon Jul 04 05:33:14 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.scimark.sparse, mode=normal, start=Mon Jul 04 05:33:14 BST 2016, end=Mon Jul 04 05:33:15 BST 2016, operations=1.0, operationsPerMinute=62.047569803516026
benchmark-name=startup.serial, mode=normal, start=Mon Jul 04 05:33:15 BST 2016, end=Mon Jul 04 05:33:17 BST 2016, operations=1.0, operationsPerMinute=28.275212064090482
benchmark-name=startup.sunflow, mode=normal, start=Mon Jul 04 05:33:17 BST 2016, end=Mon Jul 04 05:33:23 BST 2016, operations=1.0, operationsPerMinute=9.380863039399625
benchmark-name=startup.xml.transform, mode=normal, start=Mon Jul 04 05:33:23 BST 2016, end=Mon Jul 04 05:33:44 BST 2016, operations=1.0, operationsPerMinute=2.972357079163777
benchmark-name=startup.xml.validation, mode=normal, start=Mon Jul 04 05:33:44 BST 2016, end=Mon Jul 04 05:33:44 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Mon Jul 04 05:33:56 BST 2016, end=Mon Jul 04 05:35:56 BST 2016, operations=493.30422268443266, operationsPerMinute=246.65211134221633, mode=normal, start=Mon Jul 04 05:35:57 BST 2016, end=Mon Jul 04 05:39:57 BST 2016, operations=1005.3829703767171, operationsPerMinute=251.34574259417928
benchmark-name=scimark.fft.small, mod=warmup, start=Mon Jul 04 06:49:48 BST 2016, end=Mon Jul 04 06:51:48 BST 2016, operations=695.9650939131817, operationsPerMinute=347.98254695659085, mode=normal, start=Mon Jul 04 06:51:50 BST 2016, end=Mon Jul 04 06:55:50 BST 2016, operations=1459.821782688559, operationsPerMinute=364.9554456721398
benchmark-name=scimark.lu.small, mod=warmup, start=Mon Jul 04 06:55:50 BST 2016, end=Mon Jul 04 06:57:50 BST 2016, operations=563.1059829934652, operationsPerMinute=281.5529914967326, mode=normal, start=Mon Jul 04 06:57:52 BST 2016, end=Mon Jul 04 07:01:52 BST 2016, operations=1138.621523579202, operationsPerMinute=284.6553808948005
benchmark-name=scimark.sor.small, mod=warmup, start=Mon Jul 04 07:01:53 BST 2016, end=Mon Jul 04 07:03:53 BST 2016, operations=330.1413148379826, operationsPerMinute=165.0706574189913, mode=normal, start=Mon Jul 04 07:03:55 BST 2016, end=Mon Jul 04 07:07:55 BST 2016, operations=659.0813165016557, operationsPerMinute=164.77032912541392
benchmark-name=scimark.sparse.small, mod=warmup, start=Mon Jul 04 07:07:57 BST 2016, end=Mon Jul 04 07:09:57 BST 2016, operations=509.2828365553128, operationsPerMinute=254.6414182776564, mode=normal, start=Mon Jul 04 07:09:59 BST 2016, end=Mon Jul 04 07:13:59 BST 2016, operations=1023.7011907980713, operationsPerMinute=255.9252976995178
benchmark-name=scimark.monte_carlo, mod=warmup, start=Mon Jul 04 07:14:01 BST 2016, end=Mon Jul 04 07:16:01 BST 2016, operations=118.7977335138628, operationsPerMinute=59.3988667569314, mode=normal, start=Mon Jul 04 07:16:08 BST 2016, end=Mon Jul 04 07:20:08 BST 2016, operations=238.2065220968994, operationsPerMinute=59.55163052422485
benchmark-name=serial, mod=warmup, start=Mon Jul 04 07:20:13 BST 2016, end=Mon Jul 04 07:22:13 BST 2016, operations=239.43530099463806, operationsPerMinute=119.71765049731903, mode=normal, start=Mon Jul 04 07:22:16 BST 2016, end=Mon Jul 04 07:26:16 BST 2016, operations=478.9150982904239, operationsPerMinute=119.72877457260597
benchmark-name=sunflow, mod=warmup, start=Mon Jul 04 07:26:20 BST 2016, end=Mon Jul 04 07:28:20 BST 2016, operations=179.79498042016252, operationsPerMinute=89.89749021008126, mode=normal, start=Mon Jul 04 07:28:20 BST 2016, end=Mon Jul 04 07:32:20 BST 2016, operations=355.9343291536769, operationsPerMinute=88.98358228841923
benchmark-name=xml.transform, mod=warmup, start=Mon Jul 04 07:32:42 BST 2016, end=Mon Jul 04 07:34:42 BST 2016, operations=506.0983096436621, operationsPerMinute=253.04915482183105, mode=normal, start=Mon Jul 04 07:34:43 BST 2016, end=Mon Jul 04 07:38:43 BST 2016, operations=1053.0156910454623, operationsPerMinute=263.2539227613656
benchmark-name=xml.validation, mod=warmup, start=Mon Jul 04 07:38:45 BST 2016, end=Mon Jul 04 07:40:45 BST 2016, operations=1001.0530079809815, operationsPerMinute=500.52650399049077, mode=normal, start=Mon Jul 04 07:40:46 BST 2016, end=Mon Jul 04 07:44:46 BST 2016, operations=1991.7735042735044, operationsPerMinute=497.9433760683761
##-nursultan-##,GREY-04,Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz,4,8098,check,Mon Jul 04 05:32:21 BST 2016,Mon Jul 04 05:32:21 BST 2016,1.0,1276.595744680851,startup.helloworld,Mon Jul 04 05:32:21 BST 2016,Mon Jul 04 05:32:21 BST 2016,1.0,645.1612903225806,startup.compiler.compiler,Mon Jul 04 05:32:21 BST 2016,Mon Jul 04 05:32:36 BST 2016,1.0,4.014720642355303,startup.compiler.sunflow,Mon Jul 04 05:32:36 BST 2016,Mon Jul 04 05:32:39 BST 2016,1.0,17.725258493353028,startup.compress,Mon Jul 04 05:32:39 BST 2016,Mon Jul 04 05:32:41 BST 2016,1.0,48.07692307692308,startup.crypto.aes,Mon Jul 04 05:32:41 BST 2016,Mon Jul 04 05:32:49 BST 2016,1.0,7.069635913750441,startup.crypto.rsa,Mon Jul 04 05:32:49 BST 2016,Mon Jul 04 05:32:56 BST 2016,1.0,8.046131151937777,startup.crypto.signverify,Mon Jul 04 05:32:56 BST 2016,Mon Jul 04 05:33:03 BST 2016,1.0,9.049773755656108,startup.mpegaudio,Mon Jul 04 05:33:03 BST 2016,Mon Jul 04 05:33:05 BST 2016,1.0,26.52519893899204,startup.scimark.fft,Mon Jul 04 05:33:05 BST 2016,Mon Jul 04 05:33:06 BST 2016,1.0,83.68200836820084,startup.scimark.lu,Mon Jul 04 05:33:06 BST 2016,Mon Jul 04 05:33:07 BST 2016,1.0,67.49156355455568,startup.scimark.monte_carlo,Mon Jul 04 05:33:07 BST 2016,Mon Jul 04 05:33:12 BST 2016,1.0,10.989010989010989,startup.scimark.sor,Mon Jul 04 05:33:12 BST 2016,Mon Jul 04 05:33:14 BST 2016,1.0,42.73504273504273,startup.scimark.sparse,Mon Jul 04 05:33:14 BST 2016,Mon Jul 04 05:33:15 BST 2016,1.0,62.047569803516026,startup.serial,Mon Jul 04 05:33:15 BST 2016,Mon Jul 04 05:33:17 BST 2016,1.0,28.275212064090482,startup.sunflow,Mon Jul 04 05:33:17 BST 2016,Mon Jul 04 05:33:23 BST 2016,1.0,9.380863039399625,startup.xml.transform,Mon Jul 04 05:33:23 BST 2016,Mon Jul 04 05:33:44 BST 2016,1.0,2.972357079163777,startup.xml.validation,Mon Jul 04 05:33:44 BST 2016,Mon Jul 04 05:33:44 BST 2016,1.0,75.37688442211055,compiler.compiler,Mon Jul 04 05:33:56 BST 2016,Mon Jul 04 05:35:56 BST 2016,493.30422268443266,246.65211134221633,Mon Jul 04 05:35:57 BST 2016,Mon Jul 04 05:39:57 BST 2016,1005.3829703767171,251.34574259417928,compiler.sunflow,Mon Jul 04 05:40:02 BST 2016,Mon Jul 04 05:42:02 BST 2016,201.9666101137822,100.9833050568911,Mon Jul 04 05:42:05 BST 2016,Mon Jul 04 05:46:05 BST 2016,390.66798626217303,97.66699656554326,compress,Mon Jul 04 05:46:09 BST 2016,Mon Jul 04 05:48:09 BST 2016,400.35232352173614,200.17616176086807,Mon Jul 04 05:48:11 BST 2016,Mon Jul 04 05:52:11 BST 2016,801.3421718374364,200.3355429593591,crypto.aes,Mon Jul 04 05:52:12 BST 2016,Mon Jul 04 05:54:12 BST 2016,139.0689923146066,69.5344961573033,Mon Jul 04 05:54:16 BST 2016,Mon Jul 04 05:58:16 BST 2016,294.46901096609525,73.61725274152381,crypto.rsa,Mon Jul 04 05:58:22 BST 2016,Mon Jul 04 06:00:22 BST 2016,237.60497398413074,118.80248699206537,Mon Jul 04 06:00:25 BST 2016,Mon Jul 04 06:04:25 BST 2016,475.029214605734,118.7573036514335,crypto.signverify,Mon Jul 04 06:04:29 BST 2016,Mon Jul 04 06:06:29 BST 2016,406.08043964508437,203.04021982254218,Mon Jul 04 06:06:31 BST 2016,Mon Jul 04 06:10:31 BST 2016,815.4433677433677,203.86084193584193,derby,Mon Jul 04 06:11:13 BST 2016,Mon Jul 04 06:13:13 BST 2016,357.755134467425,178.8775672337125,Mon Jul 04 06:13:14 BST 2016,Mon Jul 04 06:17:14 BST 2016,717.408907371704,179.352226842926,mpegaudio,Mon Jul 04 06:17:16 BST 2016,Mon Jul 04 06:19:16 BST 2016,208.38382430540503,104.19191215270251,Mon Jul 04 06:19:20 BST 2016,Mon Jul 04 06:23:20 BST 2016,415.6665132281361,103.91662830703403,scimark.fft.large,Mon Jul 04 06:23:24 BST 2016,Mon Jul 04 06:25:24 BST 2016,69.41122136667919,34.70561068333959,Mon Jul 04 06:25:32 BST 2016,Mon Jul 04 06:29:32 BST 2016,149.32736354262812,37.33184088565703,scimark.lu.large,Mon Jul 04 06:29:40 BST 2016,Mon Jul 04 06:31:40 BST 2016,13.959882736215368,6.979941368107684,Mon Jul 04 06:32:23 BST 2016,Mon Jul 04 06:36:23 BST 2016,27.77581516461459,6.943953791153647,scimark.sor.large,Mon Jul 04 06:37:07 BST 2016,Mon Jul 04 06:39:07 BST 2016,74.65272415984951,37.326362079924756,Mon Jul 04 06:39:16 BST 2016,Mon Jul 04 06:43:16 BST 2016,149.2051784013739,37.301294600343475,scimark.sparse.large,Mon Jul 04 06:43:25 BST 2016,Mon Jul 04 06:45:25 BST 2016,43.03188403279486,21.51594201639743,Mon Jul 04 06:45:36 BST 2016,Mon Jul 04 06:49:36 BST 2016,86.39363906235138,21.598409765587846,scimark.fft.small,Mon Jul 04 06:49:48 BST 2016,Mon Jul 04 06:51:48 BST 2016,695.9650939131817,347.98254695659085,Mon Jul 04 06:51:50 BST 2016,Mon Jul 04 06:55:50 BST 2016,1459.821782688559,364.9554456721398,scimark.lu.small,Mon Jul 04 06:55:50 BST 2016,Mon Jul 04 06:57:50 BST 2016,563.1059829934652,281.5529914967326,Mon Jul 04 06:57:52 BST 2016,Mon Jul 04 07:01:52 BST 2016,1138.621523579202,284.6553808948005,scimark.sor.small,Mon Jul 04 07:01:53 BST 2016,Mon Jul 04 07:03:53 BST 2016,330.1413148379826,165.0706574189913,Mon Jul 04 07:03:55 BST 2016,Mon Jul 04 07:07:55 BST 2016,659.0813165016557,164.77032912541392,scimark.sparse.small,Mon Jul 04 07:07:57 BST 2016,Mon Jul 04 07:09:57 BST 2016,509.2828365553128,254.6414182776564,Mon Jul 04 07:09:59 BST 2016,Mon Jul 04 07:13:59 BST 2016,1023.7011907980713,255.9252976995178,scimark.monte_carlo,Mon Jul 04 07:14:01 BST 2016,Mon Jul 04 07:16:01 BST 2016,118.7977335138628,59.3988667569314,Mon Jul 04 07:16:08 BST 2016,Mon Jul 04 07:20:08 BST 2016,238.2065220968994,59.55163052422485,serial,Mon Jul 04 07:20:13 BST 2016,Mon Jul 04 07:22:13 BST 2016,239.43530099463806,119.71765049731903,Mon Jul 04 07:22:16 BST 2016,Mon Jul 04 07:26:16 BST 2016,478.9150982904239,119.72877457260597,sunflow,Mon Jul 04 07:26:20 BST 2016,Mon Jul 04 07:28:20 BST 2016,179.79498042016252,89.89749021008126,Mon Jul 04 07:28:20 BST 2016,Mon Jul 04 07:32:20 BST 2016,355.9343291536769,88.98358228841923,xml.transform,Mon Jul 04 07:32:42 BST 2016,Mon Jul 04 07:34:42 BST 2016,506.0983096436621,253.04915482183105,Mon Jul 04 07:34:43 BST 2016,Mon Jul 04 07:38:43 BST 2016,1053.0156910454623,263.2539227613656,xml.validation,Mon Jul 04 07:38:45 BST 2016,Mon Jul 04 07:40:45 BST 2016,1001.0530079809815,500.52650399049077,Mon Jul 04 07:40:46 BST 2016,Mon Jul 04 07:44:46 BST 2016,1991.7735042735044,497.9433760683761
